subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,is_churned,account_name,industry,country,signup_date,referral_source,total_usage_events,total_usage_mins,total_errors,distinct_active_days,total_support_tickets,avg_satisfaction_score,avg_resolution_time_hrs,is_high_risk
S-a7da97,A-5790f4,2024-12-25,,Enterprise,63,12537,150444,False,False,False,False,annual,False,0,Company_446,FinTech,UK,2024-12-22,event,4.0,156.95,1.0,4.0,4.0,4.0,44.0,0
S-4b005c,A-50f3f7,2024-01-05,,Enterprise,45,8955,107460,False,False,False,False,annual,True,0,Company_140,HealthTech,US,2023-12-22,partner,2.0,132.95,0.0,2.0,6.0,5.0,37.833333333333336,1
S-605115,A-bd4513,2024-12-30,,Basic,50,950,11400,False,False,False,False,annual,True,0,Company_205,DevTools,AU,2024-11-06,event,6.0,210.23333333333332,9.0,6.0,3.0,4.666666666666667,42.0,0
S-fcbd92,A-7f29a7,2024-12-21,,Pro,41,2009,24108,False,False,False,False,monthly,True,0,Company_386,Cybersecurity,UK,2024-09-18,event,9.0,222.68333333333334,3.0,9.0,1.0,4.0,24.0,0
S-d9e0d1,A-812c5b,2024-11-15,,Basic,55,1045,12540,False,False,False,False,annual,True,0,Company_395,DevTools,CA,2024-02-25,organic,8.0,389.23333333333335,0.0,8.0,4.0,4.0,27.0,0
S-869978,A-443f6f,2024-12-24,,Enterprise,19,3781,45372,False,False,False,False,monthly,False,0,Company_304,Cybersecurity,US,2024-12-07,organic,7.0,264.28333333333336,6.0,7.0,4.0,4.666666666666667,28.0,0
S-5daabf,A-533452,2024-12-16,,Enterprise,9,1791,21492,False,True,True,False,monthly,True,0,Company_279,DevTools,AU,2024-11-12,organic,5.0,288.03333333333336,3.0,5.0,4.0,4.0,32.75,0
S-c0352b,A-cc102e,2024-11-06,,Pro,13,637,7644,False,False,False,False,monthly,False,0,Company_443,HealthTech,US,2024-04-15,partner,5.0,149.8,7.0,5.0,4.0,4.333333333333333,33.25,0
S-a648e7,A-3b5cd1,2024-01-29,,Basic,13,247,2964,False,False,False,False,annual,False,0,Company_49,FinTech,US,2023-09-12,event,6.0,263.1,6.0,6.0,5.0,4.0,27.4,0
S-618471,A-bbc346,2024-10-20,,Enterprise,45,8955,107460,False,False,False,False,monthly,True,0,Company_138,FinTech,US,2024-08-29,partner,4.0,233.95,2.0,4.0,3.0,4.5,45.333333333333336,0
S-a16038,A-d4e0d4,2024-11-15,,Pro,117,5733,68796,False,False,False,False,monthly,True,0,Company_403,FinTech,US,2024-10-18,other,5.0,332.23333333333335,6.0,5.0,4.0,4.0,39.25,0
S-b805b2,A-d77f4c,2024-04-13,,Enterprise,8,1592,19104,False,False,False,False,annual,False,0,Company_470,DevTools,US,2023-09-25,partner,2.0,115.73333333333333,0.0,2.0,2.0,4.0,31.0,1
S-b04b73,A-e1b9cd,2023-11-24,2024-06-27,Enterprise,40,7960,95520,False,False,False,True,monthly,True,1,Company_484,DevTools,US,2023-02-26,event,3.0,244.55,1.0,3.0,1.0,3.0,35.0,1
S-ed4475,A-1f559b,2024-06-27,,Pro,12,588,7056,False,False,False,False,annual,True,0,Company_357,HealthTech,US,2023-09-04,organic,3.0,144.73333333333332,5.0,3.0,5.0,4.2,50.4,1
S-5a1d20,A-f97b9a,2024-12-08,,Pro,16,784,9408,False,False,False,False,annual,True,0,Company_159,FinTech,US,2023-07-09,event,7.0,329.4166666666667,3.0,7.0,7.0,3.6666666666666665,31.714285714285715,0
S-c65456,A-a33200,2024-09-26,,Pro,29,1421,17052,False,False,False,False,annual,True,0,Company_352,HealthTech,US,2024-09-15,partner,4.0,268.75,1.0,4.0,3.0,4.5,36.333333333333336,0
S-7fbc53,A-2edab2,2024-03-29,,Pro,17,833,9996,False,False,False,False,monthly,False,0,Company_301,HealthTech,US,2023-11-17,event,5.0,300.2,0.0,5.0,4.0,3.0,30.0,0
S-0d33fc,A-1b707d,2023-11-18,,Enterprise,16,3184,38208,False,False,False,False,monthly,True,0,Company_56,Cybersecurity,US,2023-07-14,organic,3.0,228.58333333333334,0.0,3.0,3.0,,42.666666666666664,1
S-db3e30,A-40de06,2023-11-08,,Basic,28,532,6384,False,False,False,False,annual,True,0,Company_369,Cybersecurity,US,2023-05-08,event,6.0,254.23333333333332,5.0,6.0,3.0,4.0,40.333333333333336,0
S-966ce7,A-a1b80b,2024-04-01,,Enterprise,16,3184,38208,False,False,False,False,annual,True,0,Company_184,HealthTech,US,2023-11-27,organic,3.0,192.31666666666666,1.0,3.0,4.0,4.0,41.0,1
S-41ea32,A-054577,2024-10-22,2024-12-05,Basic,24,456,5472,False,False,False,True,monthly,True,1,Company_455,EdTech,UK,2024-04-28,ads,7.0,178.13333333333333,5.0,7.0,1.0,4.0,46.0,0
S-57800a,A-f446b6,2024-09-08,,Basic,5,95,1140,False,False,False,False,annual,True,0,Company_36,DevTools,DE,2023-05-12,ads,3.0,117.0,0.0,3.0,8.0,4.25,30.75,1
S-daf6aa,A-098560,2024-10-27,,Basic,40,760,9120,False,False,False,False,monthly,True,0,Company_349,DevTools,UK,2023-10-21,ads,4.0,294.85,1.0,4.0,2.0,3.0,28.0,0
S-615a8a,A-bf7919,2024-12-31,,Enterprise,11,0,0,True,False,False,False,annual,False,0,Company_426,HealthTech,US,2024-11-27,organic,6.0,163.33333333333334,3.0,6.0,2.0,5.0,14.5,0
S-a892fd,A-22f2df,2024-12-27,,Pro,8,392,4704,False,False,False,False,monthly,False,0,Company_106,DevTools,US,2024-12-14,ads,2.0,139.03333333333333,4.0,2.0,5.0,5.0,44.8,1
S-2b2532,A-410e86,2024-12-25,,Enterprise,24,4776,57312,False,False,False,False,monthly,False,0,Company_210,FinTech,US,2024-11-10,organic,3.0,167.11666666666667,1.0,3.0,5.0,3.5,42.6,1
S-54daa5,A-94f8c9,2024-12-17,,Enterprise,36,7164,85968,False,False,False,False,annual,True,0,Company_51,HealthTech,US,2024-03-29,other,7.0,230.41666666666666,4.0,7.0,3.0,5.0,47.333333333333336,0
S-85320b,A-71615e,2024-08-21,,Enterprise,15,0,0,True,True,False,False,monthly,True,0,Company_167,EdTech,US,2024-05-18,organic,9.0,423.95,7.0,9.0,1.0,,49.0,0
S-317bed,A-53f4e3,2024-10-16,,Basic,18,342,4104,False,False,False,False,monthly,False,0,Company_194,Cybersecurity,UK,2024-06-14,event,3.0,174.0,0.0,3.0,5.0,4.0,28.6,1
S-4fc62f,A-6c093d,2024-12-12,,Enterprise,7,0,0,True,False,False,False,annual,True,0,Company_12,DevTools,US,2023-04-14,partner,3.0,252.96666666666667,3.0,3.0,3.0,5.0,40.333333333333336,1
S-fb10b8,A-5a92e7,2024-07-15,,Pro,43,2107,25284,False,False,False,False,annual,True,0,Company_413,HealthTech,US,2024-06-11,ads,4.0,78.68333333333334,4.0,4.0,7.0,4.4,45.0,0
S-0fc72f,A-faa28c,2024-02-23,,Pro,65,3185,38220,False,True,False,False,annual,True,0,Company_91,HealthTech,US,2024-01-30,organic,3.0,157.25,1.0,3.0,4.0,4.666666666666667,52.25,1
S-55834e,A-4437e4,2024-08-30,,Pro,4,0,0,True,False,False,False,annual,True,0,Company_192,Cybersecurity,US,2023-09-16,event,5.0,259.6666666666667,6.0,5.0,6.0,3.0,34.666666666666664,0
S-09d706,A-6e08f3,2024-07-20,,Pro,8,392,4704,False,False,True,False,monthly,True,0,Company_220,Cybersecurity,US,2023-02-27,event,3.0,167.28333333333333,0.0,3.0,2.0,3.5,36.5,1
S-738d4a,A-71615e,2024-12-06,,Pro,15,735,8820,False,False,False,False,annual,True,0,Company_167,EdTech,US,2024-05-18,organic,4.0,200.53333333333333,2.0,4.0,1.0,,49.0,0
S-207191,A-726cfa,2023-07-15,,Pro,20,980,11760,False,False,False,False,annual,True,0,Company_82,DevTools,US,2023-07-01,partner,5.0,310.31666666666666,1.0,5.0,3.0,4.0,35.666666666666664,0
S-ff5ff8,A-eb2fdc,2024-05-25,,Pro,31,1519,18228,False,False,False,False,annual,True,0,Company_216,DevTools,AU,2023-11-21,organic,5.0,358.31666666666666,1.0,5.0,5.0,4.5,33.6,0
S-99c1c7,A-fa3095,2024-06-04,,Basic,70,1330,15960,False,False,False,False,annual,True,0,Company_174,FinTech,US,2023-09-03,ads,3.0,203.63333333333333,0.0,3.0,5.0,5.0,49.2,1
S-d5aded,A-0f6450,2024-12-29,,Pro,28,1372,16464,False,False,False,False,monthly,True,0,Company_400,FinTech,US,2024-12-27,other,9.0,642.8166666666667,3.0,9.0,8.0,3.8333333333333335,29.75,0
S-b1e72a,A-adc1f3,2024-12-12,,Enterprise,12,2388,28656,False,False,False,False,monthly,True,0,Company_98,Cybersecurity,US,2024-08-05,organic,8.0,431.45,5.0,8.0,3.0,3.5,47.333333333333336,0
S-1898b3,A-e1462e,2023-07-23,,Basic,28,0,0,True,False,False,False,annual,True,0,Company_217,FinTech,UK,2023-03-12,partner,4.0,243.55,5.0,4.0,2.0,3.5,39.5,0
S-76eded,A-ae052e,2024-10-24,2024-12-11,Pro,39,1911,22932,False,False,False,True,monthly,True,1,Company_132,FinTech,CA,2023-09-11,other,1.0,21.466666666666665,2.0,1.0,4.0,4.0,31.25,1
S-3d2ebb,A-716841,2024-10-15,,Basic,45,855,10260,False,False,False,False,annual,True,0,Company_437,FinTech,US,2024-05-06,other,6.0,312.81666666666666,3.0,6.0,5.0,4.0,29.8,0
S-1299be,A-f45426,2024-10-18,,Basic,9,171,2052,False,False,True,False,monthly,False,0,Company_172,HealthTech,US,2024-08-05,organic,5.0,276.43333333333334,4.0,5.0,3.0,4.0,17.0,0
S-59d90a,A-aa9511,2024-08-28,2024-11-13,Pro,29,0,0,True,False,False,True,annual,True,1,Company_203,DevTools,US,2023-10-10,other,6.0,234.78333333333333,3.0,6.0,2.0,4.0,56.5,0
S-1f505e,A-95b24a,2023-07-30,,Basic,38,722,8664,False,True,False,False,annual,True,0,Company_117,FinTech,US,2023-06-06,event,5.0,222.2,0.0,5.0,5.0,4.25,21.2,0
S-ed1eb5,A-726cfa,2024-01-08,,Basic,15,285,3420,False,True,False,False,monthly,True,0,Company_82,DevTools,US,2023-07-01,partner,3.0,64.08333333333333,1.0,3.0,3.0,4.0,35.666666666666664,1
S-950c4e,A-ee42db,2024-02-20,,Basic,24,456,5472,False,False,False,False,annual,True,0,Company_77,EdTech,DE,2023-04-25,ads,5.0,213.58333333333334,4.0,5.0,4.0,3.0,33.75,0
S-d34b17,A-9123ac,2024-10-21,,Enterprise,18,3582,42984,False,False,False,False,annual,True,0,Company_219,Cybersecurity,DE,2023-06-20,organic,3.0,250.93333333333334,2.0,3.0,6.0,4.2,38.833333333333336,1
S-f33b5f,A-f97b9a,2024-08-22,,Basic,65,0,0,True,False,False,False,annual,True,0,Company_159,FinTech,US,2023-07-09,event,6.0,338.8666666666667,2.0,6.0,7.0,3.6666666666666665,31.714285714285715,0
S-505db5,A-883b7d,2024-05-01,,Pro,53,2597,31164,False,False,False,False,monthly,True,0,Company_313,Cybersecurity,IN,2024-03-28,other,9.0,224.15,7.0,9.0,7.0,3.6,25.571428571428573,0
S-db56d2,A-c1dfe1,2023-10-26,2024-03-17,Basic,26,494,5928,False,False,False,True,monthly,False,1,Company_53,DevTools,DE,2023-08-07,ads,4.0,227.8,1.0,4.0,3.0,4.0,50.333333333333336,0
S-075ffc,A-eb7c38,2024-09-02,2024-12-15,Enterprise,15,2985,35820,False,False,False,True,annual,True,1,Company_47,DevTools,AU,2024-02-25,organic,2.0,154.16666666666666,0.0,2.0,5.0,4.333333333333333,22.4,1
S-b59bff,A-cea1f0,2024-12-27,,Enterprise,8,1592,19104,False,False,False,False,annual,False,0,Company_273,FinTech,US,2024-04-07,event,3.0,202.25,1.0,3.0,5.0,4.333333333333333,42.2,1
S-3ae8d8,A-396e5f,2024-10-02,,Enterprise,7,1393,16716,False,True,False,False,monthly,True,0,Company_30,Cybersecurity,CA,2024-10-02,other,5.0,168.91666666666666,0.0,5.0,5.0,4.0,24.8,0
S-62b7cf,A-4c38bc,2024-11-06,,Enterprise,36,7164,85968,False,True,False,False,annual,True,0,Company_55,HealthTech,UK,2024-03-09,event,6.0,297.18333333333334,2.0,6.0,3.0,3.5,48.333333333333336,0
S-91ec54,A-331424,2024-11-04,,Pro,11,0,0,True,False,False,False,monthly,False,0,Company_246,DevTools,US,2023-11-06,organic,2.0,64.55,2.0,2.0,2.0,,24.5,1
S-4f43fd,A-fd7ad3,2024-12-26,,Basic,29,551,6612,False,False,False,False,monthly,True,0,Company_100,Cybersecurity,US,2024-11-01,event,6.0,407.53333333333336,4.0,6.0,8.0,4.166666666666667,48.75,0
S-0dd555,A-e7a1e2,2024-11-22,,Pro,33,1617,19404,False,False,False,False,annual,False,0,Company_295,Cybersecurity,US,2024-06-23,event,8.0,507.1666666666667,3.0,8.0,1.0,4.0,45.0,0
S-36f8c0,A-19b2c8,2023-06-19,,Pro,33,1617,19404,False,False,False,False,annual,True,0,Company_476,DevTools,IN,2023-06-06,other,1.0,2.6666666666666665,0.0,1.0,3.0,4.666666666666667,29.333333333333332,1
S-204d42,A-5b4ebb,2024-10-22,,Pro,21,1029,12348,False,False,False,False,monthly,True,0,Company_69,Cybersecurity,UK,2024-07-10,other,8.0,352.48333333333335,3.0,8.0,5.0,4.75,35.4,0
S-770f21,A-a8d89d,2024-07-12,,Basic,35,665,7980,False,False,False,False,monthly,True,0,Company_326,EdTech,US,2023-12-08,ads,6.0,369.0,4.0,6.0,2.0,5.0,44.5,0
S-14b7f3,A-50bb9f,2024-08-09,,Basic,5,95,1140,False,False,False,False,monthly,True,0,Company_373,Cybersecurity,US,2024-07-12,organic,6.0,279.8333333333333,0.0,6.0,7.0,4.0,33.285714285714285,0
S-34512a,A-9289f6,2024-11-22,,Pro,1,49,588,False,False,False,False,monthly,True,0,Company_104,EdTech,US,2023-05-31,event,5.0,251.71666666666667,1.0,5.0,6.0,4.333333333333333,37.5,0
S-e22519,A-f44180,2024-06-17,,Pro,14,686,8232,False,False,False,False,monthly,True,0,Company_376,Cybersecurity,UK,2023-02-13,event,7.0,390.93333333333334,1.0,6.0,2.0,5.0,46.5,0
S-c419d6,A-6e08f3,2024-02-16,,Enterprise,24,4776,57312,False,False,False,False,annual,False,0,Company_220,Cybersecurity,US,2023-02-27,event,3.0,195.35,2.0,3.0,2.0,3.5,36.5,1
S-dc9874,A-cc102e,2024-05-09,2024-09-27,Pro,42,2058,24696,False,False,False,True,annual,True,1,Company_443,HealthTech,US,2024-04-15,partner,4.0,83.56666666666666,1.0,4.0,4.0,4.333333333333333,33.25,0
S-2d3096,A-712533,2024-01-19,,Pro,22,1078,12936,False,False,False,False,annual,True,0,Company_498,EdTech,US,2023-07-31,organic,6.0,355.1333333333333,4.0,6.0,5.0,3.75,37.4,0
S-9d727d,A-ac85cd,2024-12-09,2024-12-18,Basic,53,0,0,True,False,False,True,monthly,True,1,Company_485,EdTech,US,2024-07-31,partner,4.0,96.35,0.0,4.0,3.0,3.5,33.666666666666664,0
S-78cb5f,A-9badbd,2024-12-07,,Enterprise,7,1393,16716,False,False,False,False,monthly,True,0,Company_63,Cybersecurity,DE,2024-06-19,ads,2.0,125.63333333333334,0.0,2.0,5.0,5.0,30.2,1
S-3b0fbb,A-bd4708,2024-10-12,,Pro,59,0,0,True,False,False,False,annual,False,0,Company_257,FinTech,US,2024-07-21,ads,2.0,208.38333333333333,0.0,2.0,4.0,3.5,24.0,1
S-4eabfc,A-751bd4,2024-09-18,,Basic,10,190,2280,False,False,False,False,monthly,True,0,Company_408,Cybersecurity,UK,2024-07-12,partner,2.0,100.5,0.0,2.0,6.0,4.25,23.166666666666668,1
S-35752e,A-e6afc1,2024-05-08,,Pro,1,49,588,False,False,False,False,annual,True,0,Company_346,DevTools,US,2023-02-24,ads,6.0,180.76666666666668,1.0,6.0,0.0,,,0
S-e56037,A-2ebb4b,2024-05-25,,Pro,41,2009,24108,False,True,False,False,annual,True,0,Company_334,HealthTech,US,2023-05-15,ads,6.0,300.4166666666667,5.0,6.0,2.0,3.0,43.5,0
S-c545c8,A-c1e51e,2024-10-20,,Basic,7,133,1596,False,False,True,False,monthly,True,0,Company_173,FinTech,US,2024-10-02,organic,5.0,273.45,2.0,5.0,5.0,3.2,40.0,0
S-10f143,A-6f8ad2,2024-08-13,,Basic,8,152,1824,False,False,False,False,monthly,True,0,Company_57,EdTech,IN,2024-07-09,organic,4.0,150.35,1.0,4.0,4.0,4.333333333333333,35.25,0
S-8669e4,A-6dee43,2024-08-11,2024-10-23,Pro,55,2695,32340,False,False,False,True,annual,False,1,Company_478,FinTech,UK,2023-08-12,other,2.0,91.46666666666667,2.0,2.0,5.0,4.333333333333333,44.2,1
S-0337da,A-098560,2024-09-02,,Enterprise,29,5771,69252,False,False,False,False,monthly,True,0,Company_349,DevTools,UK,2023-10-21,ads,9.0,659.55,1.0,9.0,2.0,3.0,28.0,0
S-fe77d4,A-fda07f,2024-12-01,,Pro,16,784,9408,False,True,False,False,monthly,True,0,Company_230,Cybersecurity,FR,2024-08-11,partner,10.0,589.55,6.0,10.0,5.0,4.0,17.8,0
S-ac2157,A-5a184f,2024-04-14,,Enterprise,14,2786,33432,False,False,False,False,monthly,True,0,Company_124,DevTools,DE,2023-06-19,other,4.0,195.61666666666667,1.0,4.0,3.0,4.333333333333333,15.333333333333334,0
S-f180b5,A-86cdb4,2024-10-13,,Basic,17,323,3876,False,False,False,False,monthly,True,0,Company_250,DevTools,DE,2024-09-22,partner,5.0,142.35,6.0,5.0,5.0,4.333333333333333,26.4,0
S-8442d1,A-82d8a6,2024-12-22,2024-12-24,Enterprise,21,0,0,True,False,False,True,monthly,True,1,Company_444,Cybersecurity,UK,2024-11-28,ads,6.0,208.43333333333334,10.0,6.0,5.0,3.5,42.2,0
S-f3e5f9,A-a09355,2024-12-09,,Pro,26,1274,15288,False,False,False,False,monthly,True,0,Company_459,FinTech,US,2024-08-10,organic,5.0,271.31666666666666,2.0,4.0,5.0,4.0,32.6,0
S-6b1de8,A-6843f2,2024-12-27,,Basic,21,399,4788,False,False,False,False,monthly,True,0,Company_335,HealthTech,CA,2024-12-10,ads,6.0,254.38333333333333,0.0,6.0,2.0,3.0,36.5,0
S-c7621b,A-ced9aa,2024-11-23,2024-11-25,Basic,19,361,4332,False,False,False,True,annual,True,1,Company_310,DevTools,US,2024-10-05,other,5.0,311.31666666666666,1.0,5.0,7.0,3.0,28.857142857142858,0
S-973625,A-794a0b,2023-12-18,,Basic,23,437,5244,False,False,False,False,annual,False,0,Company_168,HealthTech,DE,2023-06-02,organic,3.0,52.15,3.0,3.0,0.0,,,0
S-7425f9,A-3d957b,2024-07-30,,Pro,29,1421,17052,False,True,False,False,monthly,True,0,Company_311,HealthTech,UK,2024-04-04,other,0.0,0.0,0.0,0.0,3.0,3.0,41.333333333333336,1
S-9d8ac4,A-313be3,2024-09-29,,Basic,47,0,0,True,False,False,False,annual,True,0,Company_136,EdTech,US,2023-11-15,partner,7.0,344.05,3.0,6.0,4.0,5.0,22.5,0
S-1a20b6,A-1e6fc3,2024-04-01,,Pro,5,245,2940,False,False,False,False,monthly,True,0,Company_434,EdTech,FR,2023-12-06,other,6.0,375.78333333333336,5.0,6.0,5.0,3.6666666666666665,23.8,0
S-a3791c,A-c4ea60,2024-12-17,,Enterprise,18,3582,42984,False,False,False,False,monthly,True,0,Company_18,FinTech,DE,2023-03-09,other,4.0,113.85,0.0,4.0,5.0,3.6,36.0,0
S-f9cb96,A-fd9422,2024-05-09,,Enterprise,58,11542,138504,False,True,False,False,annual,True,0,Company_263,Cybersecurity,US,2024-04-04,organic,4.0,309.73333333333335,4.0,4.0,6.0,3.5,44.333333333333336,0
S-5450af,A-b48f73,2024-12-13,,Enterprise,80,15920,191040,False,False,False,False,annual,False,0,Company_225,EdTech,AU,2024-11-13,event,7.0,239.6,5.0,7.0,3.0,4.0,28.666666666666668,0
S-641794,A-fd9422,2024-05-08,,Pro,58,0,0,True,False,False,False,annual,True,0,Company_263,Cybersecurity,US,2024-04-04,organic,2.0,146.85,0.0,2.0,6.0,3.5,44.333333333333336,1
S-7fb77e,A-91e948,2023-11-10,,Pro,41,2009,24108,False,True,False,False,annual,True,0,Company_88,EdTech,AU,2023-01-29,partner,4.0,99.76666666666667,0.0,4.0,0.0,,,0
S-30008c,A-cc98bc,2024-05-26,,Pro,54,2646,31752,False,True,False,False,annual,True,0,Company_469,DevTools,US,2023-05-24,ads,4.0,180.75,5.0,4.0,3.0,4.0,4.666666666666667,0
S-e8f8c0,A-cab532,2023-05-27,,Enterprise,25,4975,59700,False,False,False,False,monthly,True,0,Company_218,DevTools,FR,2023-04-03,organic,4.0,121.55,0.0,4.0,1.0,4.0,32.0,0
S-9828eb,A-cb6cc6,2024-10-01,,Pro,25,1225,14700,False,False,False,False,monthly,True,0,Company_419,DevTools,US,2023-04-03,ads,4.0,236.9,4.0,4.0,3.0,3.5,16.333333333333332,0
S-d75e1f,A-922109,2024-11-29,,Enterprise,4,796,9552,False,False,False,False,monthly,False,0,Company_243,Cybersecurity,US,2024-01-26,ads,8.0,458.85,5.0,8.0,3.0,3.0,25.333333333333332,0
S-7077ab,A-fda07f,2024-12-30,,Basic,14,266,3192,False,False,False,False,monthly,True,0,Company_230,Cybersecurity,FR,2024-08-11,partner,11.0,594.55,6.0,11.0,5.0,4.0,17.8,0
S-aa751f,A-86fc1d,2024-10-16,,Basic,37,703,8436,False,False,False,False,monthly,True,0,Company_328,DevTools,UK,2024-07-26,partner,3.0,147.6,2.0,3.0,5.0,4.0,27.0,1
S-08a3ca,A-c45b23,2024-09-07,,Pro,25,0,0,True,False,False,False,annual,True,0,Company_75,FinTech,UK,2023-12-08,partner,4.0,234.0,2.0,4.0,3.0,3.0,36.666666666666664,0
S-886184,A-7c83a1,2024-09-20,,Enterprise,17,0,0,True,False,False,False,annual,True,0,Company_447,Cybersecurity,US,2024-05-06,partner,7.0,335.6,4.0,7.0,4.0,4.0,42.0,0
S-46a7eb,A-e19ff6,2024-10-05,,Enterprise,43,0,0,True,False,False,False,monthly,True,0,Company_411,Cybersecurity,UK,2023-07-28,partner,5.0,243.11666666666667,0.0,5.0,3.0,4.666666666666667,30.666666666666668,0
S-482e5b,A-427b69,2024-09-07,,Pro,18,882,10584,False,False,False,False,annual,True,0,Company_453,FinTech,US,2024-08-23,other,11.0,562.4833333333333,3.0,11.0,2.0,3.0,31.5,0
S-632acf,A-331424,2024-08-28,,Enterprise,11,2189,26268,False,False,False,False,monthly,True,0,Company_246,DevTools,US,2023-11-06,organic,2.0,149.1,1.0,2.0,2.0,,24.5,1
S-712e69,A-0f3e88,2024-11-24,,Basic,17,323,3876,False,False,False,False,annual,True,0,Company_428,HealthTech,US,2023-07-23,other,6.0,310.6666666666667,2.0,6.0,3.0,4.5,48.0,0
S-f8d74d,A-7641d3,2024-05-21,,Enterprise,14,2786,33432,False,False,False,False,monthly,False,0,Company_429,EdTech,US,2023-02-16,partner,5.0,278.26666666666665,3.0,5.0,5.0,4.333333333333333,45.2,0
S-c2c197,A-029f69,2024-09-15,2024-09-19,Basic,15,285,3420,False,False,False,True,monthly,False,1,Company_129,Cybersecurity,CA,2024-03-07,event,6.0,177.61666666666667,3.0,6.0,2.0,3.0,42.0,0
S-e2981a,A-7f4db3,2024-11-06,,Enterprise,18,3582,42984,False,False,False,False,annual,True,0,Company_441,FinTech,US,2023-03-05,other,3.0,105.55,3.0,3.0,5.0,3.25,16.6,1
S-fae195,A-a7bd4b,2023-10-31,,Basic,22,418,5016,False,True,False,False,annual,False,0,Company_363,Cybersecurity,US,2023-02-15,ads,7.0,461.8833333333333,2.0,7.0,6.0,3.25,36.833333333333336,0
S-a8a1e8,A-f92792,2024-08-25,,Enterprise,35,6965,83580,False,False,False,False,monthly,True,0,Company_67,FinTech,US,2024-07-04,ads,1.0,34.86666666666667,0.0,1.0,2.0,4.0,45.0,1
S-d471c6,A-a6d261,2024-07-16,,Basic,9,171,2052,False,False,False,False,monthly,True,0,Company_303,FinTech,CA,2023-11-29,other,4.0,159.21666666666667,1.0,4.0,4.0,4.666666666666667,40.0,0
S-465825,A-e2cd1b,2024-11-20,,Basic,18,342,4104,False,True,False,False,monthly,True,0,Company_121,DevTools,US,2024-02-04,other,5.0,240.03333333333333,0.0,5.0,5.0,4.0,37.8,0
S-c59b3b,A-781cc0,2024-09-18,,Enterprise,12,2388,28656,False,False,False,False,annual,True,0,Company_499,EdTech,US,2024-09-04,organic,7.0,403.8666666666667,5.0,7.0,4.0,3.6666666666666665,57.5,0
S-7e8bd4,A-ac14bb,2024-03-26,,Basic,27,513,6156,False,False,False,False,monthly,True,0,Company_15,FinTech,US,2023-09-08,partner,5.0,328.2,1.0,5.0,2.0,4.0,24.5,0
S-92ae0a,A-91e948,2024-07-11,,Enterprise,41,8159,97908,False,True,False,False,monthly,True,0,Company_88,EdTech,AU,2023-01-29,partner,10.0,622.25,10.0,10.0,0.0,,,0
S-180859,A-d4ac0e,2024-08-06,,Basic,18,342,4104,False,False,False,False,monthly,True,0,Company_364,DevTools,UK,2024-04-20,ads,2.0,71.16666666666667,1.0,2.0,4.0,3.5,21.0,1
S-3c8e09,A-e351e1,2024-10-01,,Basic,33,627,7524,False,False,False,False,monthly,True,0,Company_62,EdTech,US,2024-09-26,other,4.0,263.81666666666666,4.0,4.0,4.0,3.75,17.0,0
S-306a99,A-3a5ad8,2024-03-31,,Basic,9,0,0,True,False,False,False,monthly,True,0,Company_94,HealthTech,US,2023-12-05,organic,1.0,1.4166666666666667,0.0,1.0,4.0,4.5,44.75,1
S-0bdf55,A-7dacce,2024-09-18,,Enterprise,13,2587,31044,False,False,False,False,annual,False,0,Company_8,Cybersecurity,CA,2024-09-10,event,6.0,232.05,2.0,6.0,4.0,3.6666666666666665,32.5,0
S-cc771c,A-81edc3,2024-06-08,,Pro,41,2009,24108,False,True,False,False,monthly,False,0,Company_236,Cybersecurity,IN,2023-10-30,ads,9.0,478.6166666666667,15.0,9.0,3.0,4.0,52.666666666666664,0
S-af6284,A-30b4ca,2024-05-27,,Enterprise,86,17114,205368,False,False,False,False,annual,True,0,Company_23,EdTech,IN,2024-05-20,organic,9.0,480.53333333333336,1.0,9.0,3.0,4.0,57.666666666666664,0
S-e92512,A-0dbdc6,2024-03-13,,Basic,30,570,6840,False,False,False,False,monthly,True,0,Company_366,Cybersecurity,DE,2023-02-12,other,4.0,225.23333333333332,0.0,4.0,4.0,5.0,47.0,0
